0								0
62								62
-47								-47
44								44
0								0
0								0
0								0
116								116
18								18
58								58
55								55
0								0
2								2
0								0
0								0
0								0
0								0
0								0
0								0
43								43
0								0
61								61
0								0
12								12
-76								-76
0								0
-66								-66
-72								-72
0								0
60								60
44								44
54								54
0								0
119								119
-5								-5
0								0
5								5
15								15
70								70
0								0
80								80
0								0
-63								-63
8								8
0								0
34								34
0								0
0								0
0								0
-51								-51
0								0
13								13
46								46
45								45
0								0
0								0
11								11
0								0
0								0
0								0
-30								-30
0								0
9								9
12								12
59								59
28								28
0								0
0								0
-66								-66
0								0
47								47
121								121
49								49
-93								-93
-79								-79
102								102
0								0
0								0
22								22
0								0
22								22
26								26
-63								-63
24								24
0								0
27								27
0								0
0								0
14								14
0								0
0								0
11								11
-120								-120
0								0
56								56
-3								-3
50								50
121								121
0								0
0								0
0								0
22								22
0								0
-43								-43
0								0
0								0
40								40
57								57
0								0
-28								-28
62								62
0								0
0								0
0								0
-121								-121
18								18
0								0
0								0
45								45
0								0
10								10
-107								-107
56								56
19								19
38								38
-38								-38
0								0
0								0
76								76
-13								-13
62								62
0								0
-69								-69
63								63
0								0
60								60
0								0
0								0
0								0
29								29
0								0
0								0
0								0
-41								-41
0								0
0								0
63								63
39								39
0								0
2								2
0								0
0								0
0								0
0								0
0								0
0								0
0								0
1								1
0								0
0								0
62								62
0								0
11								11
0								0
18								18
40								40
0								0
34								34
96								96
39								39
1								1
113								113
0								0
0								0
-88								-88
-51								-51
6								6
0								0
0								0
-17								-17
0								0
0								0
-86								-86
0								0
25								25
0								0
0								0
0								0
0								0
0								0
116								116
0								0
42								42
0								0
36								36
-55								-55
34								34
51								51
108								108
58								58
-28								-28
89								89
47								47
-93								-93
0								0
0								0
0								0
0								0
-4								-4
0								0
-95								-95
-113								-113
0								0
0								0
-5								-5
29								29
0								0
70								70
0								0
-42								-42
0								0
0								0
0								0
122								122
0								0
57								57
0								0
0								0
19								19
0								0
0								0
17								17
62								62
0								0
0								0
0								0
31								31
-51								-51
0								0
-62								-62
38								38
-120								-120
0								0
0								0
0								0
0								0
0								0
0								0
0								0
-50								-50
118								118
0								0
0								0
0								0
6								6
0								0
95								95
0								0
0								0
-38								-38
-25								-25
0								0
0								0
114								114
0								0
24								24
34								34
95								95
-78								-78
0								0
0								0
24								24
0								0
0								0
0								0
60								60
0								0
0								0
0								0
0								0
0								0
0								0
-61								-61
0								0
10								10
0								0
0								0
13								13
-31								-31
42								42
0								0
40								40
-118								-118
85								85
3								3
92								92
45								45
25								25
0								0
-39								-39
0								0
0								0
0								0
49								49
0								0
20								20
0								0
57								57
23								23
0								0
-71								-71
79								79
-123								-123
-69								-69
20								20
0								0
0								0
0								0
0								0
0								0
-53								-53
13								13
4								4
27								27
0								0
0								0
0								0
-53								-53
21								21
0								0
0								0
127								127
0								0
0								0
0								0
0								0
0								0
21								21
0								0
12								12
0								0
0								0
80								80
-87								-87
0								0
0								0
-58								-58
28								28
76								76
53								53
0								0
0								0
31								31
0								0
-40								-40
0								0
0								0
0								0
33								33
-71								-71
0								0
-3								-3
15								15
43								43
0								0
0								0
-93								-93
0								0
27								27
0								0
78								78
26								26
0								0
29								29
0								0
-52								-52
0								0
0								0
27								27
-36								-36
0								0
0								0
0								0
0								0
-33								-33
-63								-63
0								0
13								13
0								0
0								0
-128								-128
0								0
85								85
22								22
-27								-27
80								80
0								0
6								6
0								0
0								0
0								0
49								49
0								0
0								0
0								0
9								9
0								0
59								59
0								0
56								56
0								0
-126								-126
15								15
0								0
38								38
0								0
61								61
-6								-6
9								9
0								0
-4								-4
-13								-13
30								30
-79								-79
0								0
-19								-19
0								0
8								8
0								0
48								48
0								0
0								0
0								0
0								0
103								103
0								0
13								13
0								0
0								0
0								0
0								0
0								0
-49								-49
76								76
0								0
17								17
-120								-120
0								0
53								53
-73								-73
0								0
0								0
41								41
75								75
0								0
40								40
93								93
63								63
2								2
0								0
0								0
0								0
-98								-98
41								41
39								39
0								0
38								38
-2								-2
104								104
0								0
0								0
0								0
45								45
21								21
43								43
0								0
57								57
46								46
9								9
0								0
38								38
0								0
0								0
-99								-99
0								0
-82								-82
0								0
0								0
0								0
0								0
6								6
34								34
0								0
44								44
21								21
0								0
106								106
110								110
37								37
0								0
0								0
0								0
0								0
0								0
0								0
20								20
18								18
0								0
0								0
0								0
0								0
0								0
0								0
16								16
0								0
-120								-120
32								32
0								0
0								0
15								15
0								0
0								0
0								0
53								53
6								6
24								24
0								0
123								123
0								0
39								39
0								0
50								50
0								0
0								0
5								5
0								0
0								0
85								85
-87								-87
0								0
43								43
-104								-104
34								34
0								0
-4								-4
-59								-59
0								0
0								0
0								0
0								0
49								49
0								0
0								0
49								49
-66								-66
-99								-99
44								44
48								48
-76								-76
41								41
50								50
0								0
125								125
-90								-90
0								0
0								0
0								0
0								0
17								17
0								0
-51								-51
23								23
56								56
0								0
58								58
13								13
0								0
0								0
-49								-49
0								0
56								56
0								0
42								42
0								0
0								0
0								0
17								17
0								0
17								17
30								30
-8								-8
0								0
0								0
0								0
0								0
0								0
3								3
48								48
-27								-27
52								52
0								0
56								56
45								45
10								10
-56								-56
0								0
123								123
20								20
102								102
0								0
31								31
0								0
0								0
7								7
37								37
18								18
0								0
73								73
0								0
82								82
11								11
31								31
0								0
0								0
52								52
0								0
34								34
16								16
86								86
0								0
45								45
0								0
0								0
0								0
21								21
-127								-127
0								0
0								0
0								0
41								41
-25								-25
0								0
45								45
62								62
0								0
-44								-44
-65								-65
44								44
46								46
0								0
46								46
0								0
-77								-77
57								57
18								18
0								0
0								0
-92								-92
0								0
-124								-124
35								35
103								103
0								0
10								10
0								0
62								62
0								0
0								0
0								0
0								0
0								0
0								0
35								35
-54								-54
0								0
57								57
47								47
0								0
0								0
0								0
0								0
18								18
11								11
31								31
-35								-35
42								42
0								0
0								0
0								0
0								0
0								0
0								0
8								8
28								28
0								0
0								0
0								0
0								0
0								0
12								12
0								0
-30								-30
56								56
99								99
21								21
26								26
0								0
0								0
49								49
0								0
56								56
2								2
22								22
21								21
0								0
36								36
51								51
42								42
10								10
-38								-38
0								0
20								20
0								0
0								0
56								56
0								0
-1								-1
0								0
-1								-1
0								0
19								19
3								3
-93								-93
0								0
4								4
0								0
56								56
0								0
0								0
18								18
0								0
79								79
25								25
59								59
0								0
12								12
0								0
-80								-80
0								0
52								52
-12								-12
38								38
3								3
43								43
-82								-82
0								0
0								0
61								61
29								29
22								22
0								0
0								0
115								115
59								59
7								7
0								0
75								75
-120								-120
29								29
-12								-12
-5								-5
-69								-69
0								0
0								0
17								17
0								0
0								0
59								59
0								0
74								74
0								0
35								35
0								0
0								0
0								0
45								45
0								0
0								0
55								55
0								0
0								0
44								44
100								100
-52								-52
0								0
31								31
94								94
50								50
-50								-50
0								0
0								0
41								41
0								0
70								70
-96								-96
0								0
0								0
0								0
0								0
0								0
50								50
-11								-11
0								0
0								0
0								0
0								0
0								0
7								7
63								63
0								0
22								22
0								0
109								109
0								0
81								81
0								0
0								0
50								50
30								30
0								0
0								0
-36								-36
0								0
-10								-10
0								0
10								10
0								0
0								0
12								12
0								0
0								0
0								0
40								40
32								32
60								60
39								39
0								0
0								0
0								0
0								0
0								0
0								0
-18								-18
20								20
3								3
-14								-14
0								0
43								43
0								0
21								21
0								0
0								0
0								0
-66								-66
-105								-105
0								0
0								0
0								0
0								0
15								15
46								46
38								38
58								58
-100								-100
0								0
-105								-105
0								0
0								0
0								0
17								17
10								10
0								0
0								0
0								0
50								50
14								14
85								85
37								37
1								1
42								42
55								55
4								4
-68								-68
0								0
0								0
0								0
36								36
85								85
0								0
0								0
-123								-123
43								43
51								51
22								22
0								0
55								55
43								43
71								71
43								43
4								4
31								31
53								53
0								0
105								105
-71								-71
0								0
0								0
20								20
0								0
30								30
32								32
46								46
97								97
31								31
24								24
-3								-3
63								63
41								41
0								0
-2								-2
0								0
0								0
60								60
49								49
-71								-71
21								21
0								0
0								0
0								0
28								28
6								6
13								13
0								0
79								79
4								4
19								19
18								18
0								0
31								31
-54								-54
0								0
35								35
0								0
2								2
-73								-73
0								0
0								0
0								0
49								49
10								10
0								0
21								21
-17								-17
0								0
33								33
0								0
-93								-93
0								0
0								0
108								108
0								0
21								21
31								31
-25								-25
0								0
112								112
39								39
0								0
7								7
0								0
0								0
0								0
110								110
40								40
-25								-25
63								63
59								59
36								36
-126								-126
0								0
0								0
17								17
40								40
53								53
0								0
0								0
-1								-1
0								0
0								0
0								0
42								42
0								0
0								0
0								0
0								0
0								0
0								0
0								0
-70								-70
76								76
59								59
0								0
19								19
0								0
-6								-6
40								40
0								0
-93								-93
0								0
76								76
27								27
0								0
0								0
0								0
0								0
-39								-39
55								55
-38								-38
0								0
45								45
0								0
44								44
7								7
37								37
-88								-88
0								0
126								126
14								14
0								0
0								0
0								0
18								18
0								0
55								55
0								0
0								0
114								114
0								0
40								40
0								0
33								33
6								6
0								0
54								54
-121								-121
0								0
24								24
82								82
0								0
75								75
0								0
9								9
25								25
27								27
0								0
35								35
40								40
0								0
50								50
0								0
0								0
21								21
42								42
59								59
0								0
0								0
-35								-35
0								0
57								57
0								0
-57								-57
15								15
0								0
15								15
-27								-27
0								0
0								0
80								80
31								31
0								0
0								0
0								0
15								15
-96								-96
0								0
117								117
38								38
45								45
0								0
0								0
17								17
14								14
0								0
52								52
0								0
0								0
0								0
6								6
0								0
51								51
0								0
39								39
0								0
83								83
0								0
29								29
0								0
0								0
0								0
0								0
36								36
29								29
0								0
-42								-42
5								5
122								122
-113								-113
0								0
-48								-48
-8								-8
46								46
0								0
0								0
0								0
80								80
50								50
0								0
0								0
-51								-51
41								41
0								0
50								50
0								0
26								26
0								0
0								0
0								0
12								12
0								0
6								6
0								0
51								51
0								0
-92								-92
9								9
0								0
0								0
24								24
0								0
0								0
44								44
0								0
0								0
0								0
0								0
-33								-33
-85								-85
-18								-18
0								0
0								0
32								32
1								1
81								81
0								0
0								0
0								0
0								0
64								64
0								0
25								25
-52								-52
0								0
0								0
0								0
0								0
37								37
0								0
22								22
27								27
42								42
0								0
-118								-118
94								94
0								0
101								101
75								75
0								0
0								0
40								40
0								0
55								55
-100								-100
55								55
0								0
-40								-40
0								0
-54								-54
58								58
-107								-107
0								0
30								30
0								0
0								0
0								0
0								0
-111								-111
22								22
0								0
53								53
0								0
-58								-58
0								0
0								0
101								101
0								0
0								0
0								0
0								0
100								100
0								0
0								0
-115								-115
45								45
4								4
0								0
0								0
119								119
9								9
16								16
122								122
0								0
62								62
0								0
0								0
103								103
63								63
43								43
0								0
0								0
3								3
49								49
126								126
0								0
0								0
-82								-82
30								30
0								0
0								0
-74								-74
0								0
62								62
36								36
52								52
0								0
0								0
30								30
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
-99								-99
0								0
0								0
-15								-15
-64								-64
21								21
0								0
44								44
0								0
35								35
0								0
0								0
-4								-4
0								0
0								0
0								0
31								31
20								20
14								14
0								0
104								104
0								0
0								0
0								0
0								0
61								61
0								0
0								0
0								0
0								0
8								8
0								0
104								104
54								54
3								3
0								0
0								0
0								0
34								34
35								35
-128								-128
117								117
-63								-63
91								91
22								22
-108								-108
0								0
14								14
0								0
0								0
0								0
0								0
0								0
0								0
-64								-64
14								14
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
33								33
27								27
0								0
0								0
0								0
0								0
46								46
49								49
-92								-92
0								0
34								34
25								25
0								0
0								0
0								0
-14								-14
0								0
46								46
28								28
45								45
0								0
6								6
1								1
31								31
27								27
20								20
13								13
11								11
-109								-109
57								57
0								0
0								0
-123								-123
-47								-47
0								0
13								13
-6								-6
9								9
0								0
0								0
-109								-109
-105								-105
3								3
0								0
0								0
0								0
0								0
0								0
61								61
43								43
46								46
54								54
61								61
61								61
0								0
-42								-42
89								89
-74								-74
0								0
0								0
127								127
0								0
20								20
0								0
-106								-106
38								38
0								0
0								0
0								0
0								0
116								116
0								0
21								21
0								0
27								27
0								0
0								0
0								0
-52								-52
29								29
0								0
0								0
50								50
0								0
0								0
52								52
0								0
0								0
0								0
20								20
0								0
0								0
0								0
0								0
0								0
0								0
81								81
18								18
0								0
-56								-56
15								15
8								8
54								54
-52								-52
0								0
0								0
0								0
0								0
32								32
0								0
0								0
0								0
56								56
-24								-24
-81								-81
-94								-94
0								0
0								0
0								0
27								27
-50								-50
0								0
-65								-65
0								0
-52								-52
13								13
-61								-61
0								0
50								50
119								119
29								29
0								0
-116								-116
118								118
0								0
50								50
0								0
46								46
5								5
0								0
0								0
11								11
24								24
9								9
33								33
86								86
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
21								21
8								8
49								49
-13								-13
1								1
0								0
46								46
0								0
-40								-40
123								123
0								0
61								61
-117								-117
0								0
0								0
19								19
0								0
64								64
92								92
34								34
9								9
0								0
1								1
-46								-46
0								0
0								0
26								26
26								26
36								36
-72								-72
92								92
0								0
0								0
0								0
0								0
22								22
0								0
0								0
0								0
0								0
-2								-2
0								0
29								29
0								0
0								0
0								0
0								0
-103								-103
53								53
0								0
0								0
0								0
0								0
-89								-89
0								0
0								0
0								0
-109								-109
0								0
0								0
25								25
0								0
0								0
27								27
73								73
9								9
0								0
0								0
-27								-27
0								0
0								0
35								35
0								0
21								21
4								4
52								52
0								0
0								0
0								0
22								22
0								0
28								28
49								49
0								0
16								16
0								0
0								0
10								10
30								30
0								0
92								92
0								0
0								0
28								28
0								0
0								0
50								50
-89								-89
-113								-113
0								0
0								0
29								29
0								0
0								0
0								0
36								36
0								0
-87								-87
0								0
0								0
46								46
45								45
47								47
-127								-127
4								4
0								0
4								4
0								0
0								0
103								103
0								0
67								67
0								0
0								0
47								47
0								0
0								0
0								0
5								5
0								0
126								126
-55								-55
117								117
0								0
0								0
61								61
0								0
0								0
18								18
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
53								53
82								82
0								0
0								0
0								0
117								117
0								0
6								6
0								0
59								59
16								16
-61								-61
0								0
20								20
0								0
42								42
0								0
33								33
8								8
7								7
0								0
0								0
0								0
24								24
40								40
0								0
-66								-66
63								63
18								18
56								56
0								0
-12								-12
-23								-23
0								0
103								103
-47								-47
3								3
52								52
52								52
0								0
0								0
-125								-125
0								0
64								64
12								12
0								0
0								0
0								0
0								0
0								0
0								0
22								22
0								0
0								0
42								42
0								0
0								0
0								0
0								0
124								124
33								33
0								0
3								3
-10								-10
20								20
0								0
0								0
28								28
14								14
0								0
0								0
0								0
0								0
16								16
-28								-28
-98								-98
0								0
-70								-70
-88								-88
81								81
-69								-69
65								65
0								0
5								5
0								0
0								0
0								0
0								0
0								0
0								0
0								0
17								17
0								0
44								44
-64								-64
0								0
0								0
0								0
16								16
-6								-6
-111								-111
0								0
5								5
1								1
0								0
0								0
21								21
0								0
118								118
0								0
8								8
23								23
0								0
44								44
47								47
25								25
37								37
0								0
-22								-22
46								46
0								0
45								45
-2								-2
57								57
0								0
67								67
34								34
0								0
32								32
97								97
122								122
-97								-97
2								2
64								64
38								38
18								18
5								5
57								57
0								0
0								0
0								0
0								0
0								0
0								0
11								11
0								0
19								19
-62								-62
0								0
57								57
-1								-1
0								0
0								0
-58								-58
56								56
0								0
60								60
0								0
0								0
53								53
33								33
-12								-12
0								0
-36								-36
0								0
0								0
0								0
0								0
-8								-8
62								62
53								53
0								0
21								21
19								19
0								0
-72								-72
24								24
37								37
0								0
0								0
0								0
0								0
0								0
86								86
-103								-103
0								0
0								0
0								0
7								7
0								0
0								0
114								114
-112								-112
-38								-38
54								54
60								60
0								0
0								0
5								5
0								0
-10								-10
0								0
62								62
0								0
-41								-41
0								0
15								15
69								69
-104								-104
0								0
5								5
0								0
0								0
0								0
0								0
71								71
0								0
-1								-1
39								39
0								0
0								0
0								0
29								29
0								0
-69								-69
0								0
0								0
10								10
52								52
0								0
0								0
12								12
19								19
0								0
33								33
58								58
0								0
0								0
0								0
0								0
0								0
0								0
69								69
0								0
-29								-29
71								71
-89								-89
0								0
0								0
0								0
0								0
0								0
32								32
111								111
92								92
19								19
17								17
-103								-103
0								0
0								0
0								0
0								0
45								45
0								0
51								51
0								0
0								0
107								107
0								0
0								0
0								0
-102								-102
0								0
0								0
43								43
54								54
0								0
0								0
0								0
-52								-52
0								0
0								0
0								0
0								0
0								0
0								0
71								71
0								0
0								0
0								0
0								0
37								37
0								0
0								0
0								0
0								0
20								20
89								89
0								0
48								48
0								0
62								62
44								44
0								0
-26								-26
12								12
0								0
0								0
0								0
0								0
23								23
-25								-25
0								0
-54								-54
30								30
115								115
122								122
13								13
0								0
76								76
-44								-44
0								0
22								22
0								0
-114								-114
46								46
1								1
5								5
25								25
0								0
0								0
4								4
-99								-99
-116								-116
58								58
10								10
0								0
103								103
0								0
121								121
63								63
-75								-75
0								0
0								0
0								0
0								0
3								3
-99								-99
-55								-55
0								0
42								42
0								0
0								0
0								0
31								31
2								2
74								74
0								0
0								0
0								0
0								0
0								0
63								63
0								0
56								56
0								0
-89								-89
0								0
-21								-21
0								0
38								38
-37								-37
0								0
-76								-76
-128								-128
0								0
126								126
0								0
62								62
-32								-32
3								3
0								0
0								0
0								0
59								59
0								0
0								0
-37								-37
22								22
0								0
2								2
43								43
103								103
31								31
12								12
13								13
0								0
0								0
0								0
0								0
0								0
0								0
-55								-55
0								0
-40								-40
13								13
0								0
0								0
2								2
-32								-32
72								72
-45								-45
16								16
21								21
-112								-112
19								19
0								0
0								0
61								61
31								31
-75								-75
0								0
-113								-113
0								0
0								0
87								87
-103								-103
0								0
61								61
7								7
-44								-44
0								0
-64								-64
42								42
-64								-64
0								0
0								0
61								61
0								0
50								50
0								0
0								0
0								0
0								0
61								61
100								100
-92								-92
0								0
116								116
72								72
0								0
0								0
0								0
0								0
0								0
50								50
0								0
10								10
-81								-81
92								92
0								0
0								0
62								62
0								0
77								77
42								42
53								53
0								0
36								36
0								0
-76								-76
0								0
-19								-19
7								7
0								0
0								0
0								0
0								0
76								76
0								0
0								0
-49								-49
-46								-46
-114								-114
0								0
0								0
-112								-112
0								0
64								64
0								0
0								0
0								0
59								59
-29								-29
34								34
0								0
41								41
8								8
22								22
0								0
0								0
21								21
49								49
49								49
0								0
105								105
0								0
67								67
0								0
43								43
0								0
0								0
11								11
0								0
96								96
0								0
5								5
0								0
0								0
0								0
58								58
60								60
61								61
62								62
31								31
0								0
0								0
58								58
1								1
0								0
0								0
59								59
0								0
-119								-119
0								0
33								33
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
60								60
40								40
0								0
0								0
0								0
4								4
0								0
51								51
0								0
28								28
0								0
0								0
46								46
0								0
0								0
44								44
0								0
0								0
13								13
0								0
0								0
0								0
4								4
28								28
46								46
0								0
40								40
91								91
-72								-72
56								56
0								0
60								60
11								11
0								0
52								52
0								0
0								0
0								0
0								0
-83								-83
0								0
0								0
37								37
0								0
36								36
4								4
0								0
10								10
0								0
61								61
25								25
22								22
11								11
0								0
0								0
0								0
-51								-51
24								24
0								0
6								6
0								0
0								0
-55								-55
-8								-8
0								0
15								15
2								2
0								0
-125								-125
-11								-11
53								53
0								0
0								0
0								0
0								0
126								126
58								58
0								0
61								61
0								0
-8								-8
0								0
0								0
40								40
14								14
-111								-111
25								25
0								0
36								36
4								4
0								0
0								0
9								9
0								0
0								0
-31								-31
32								32
18								18
0								0
0								0
40								40
0								0
0								0
0								0
74								74
0								0
4								4
28								28
54								54
23								23
44								44
29								29
0								0
-54								-54
0								0
0								0
0								0
125								125
61								61
0								0
0								0
50								50
0								0
0								0
0								0
-15								-15
2								2
0								0
0								0
109								109
-3								-3
-126								-126
43								43
-62								-62
0								0
29								29
40								40
0								0
0								0
0								0
0								0
0								0
36								36
0								0
0								0
0								0
48								48
0								0
0								0
122								122
82								82
0								0
29								29
0								0
0								0
39								39
1								1
0								0
0								0
0								0
0								0
0								0
-23								-23
0								0
0								0
-96								-96
0								0
0								0
0								0
-57								-57
0								0
0								0
0								0
27								27
0								0
0								0
0								0
0								0
0								0
-115								-115
20								20
-18								-18
108								108
-65								-65
10								10
0								0
0								0
37								37
0								0
0								0
0								0
16								16
0								0
0								0
0								0
57								57
0								0
-118								-118
0								0
34								34
10								10
0								0
62								62
0								0
-9								-9
-76								-76
0								0
0								0
0								0
0								0
-88								-88
-81								-81
0								0
0								0
0								0
0								0
0								0
0								0
96								96
0								0
35								35
0								0
0								0
0								0
0								0
109								109
63								63
0								0
0								0
14								14
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
0								0
1								1
0								0
0								0
114								114
0								0
0								0
49								49
0								0
28								28
0								0
0								0
0								0
0								0
40								40
-82								-82
0								0
93								93
38								38
0								0
-25								-25
0								0
60								60
0								0
12								12
0								0
21								21
0								0
23								23
0								0
-40								-40
19								19
0								0
0								0
0								0
77								77
49								49
0								0
-111								-111
113								113
37								37
81								81
0								0
121								121
21								21
41								41
0								0
0								0
17								17
0								0
1								1
42								42
0								0
-68								-68
0								0
0								0
-49								-49
0								0
107								107
118								118
64								64
37								37
42								42
68								68
50								50
0								0
0								0
41								41
0								0
79								79
21								21
0								0
0								0
0								0
0								0
0								0
0								0
25								25
0								0
0								0
-92								-92
0								0
0								0
-7								-7
0								0
10								10
-51								-51
0								0
60								60
0								0
40								40
-65								-65
0								0
96								96
0								0
32								32
56								56
-17								-17
-74								-74
35								35
50								50
0								0
0								0
3								3
54								54
0								0
0								0
20								20
24								24
0								0
0								0
0								0
0								0
0								0
0								0
51								51
0								0
2								2
0								0
0								0
48								48
94								94
0								0
0								0
-119								-119
54								54
1								1
56								56
117								117
114								114
40								40
0								0
80								80
0								0
33								33
0								0
6								6
-128								-128
0								0
45								45
38								38
44								44
0								0
0								0
32								32
49								49
98								98
29								29
-17								-17
-34								-34
0								0
0								0
35								35
40								40
0								0
0								0
52								52
0								0
105								105
0								0
13								13
0								0
0								0
81								81
0								0
0								0
48								48
110								110
6								6
-18								-18
0								0
0								0
64								64
0								0
48								48
0								0
0								0
0								0
0								0
-56								-56
0								0
6								6
54								54
0								0
0								0
100								100
0								0
14								14
0								0
46								46
0								0
0								0
27								27
97								97
0								0
0								0
43								43
60								60
0								0
16								16
74								74
9								9
57								57
0								0
-36								-36
0								0
0								0
62								62
0								0
-57								-57
0								0
36								36
0								0
0								0
-43								-43
121								121
-36								-36
0								0
4								4
0								0
60								60
0								0
0								0
35								35
0								0
0								0
40								40
0								0
0								0
21								21
0								0
0								0
0								0
0								0
-79								-79
-89								-89
0								0
45								45
8								8
13								13
61								61
0								0
29								29
2								2
0								0
72								72
94								94
127								127
-53								-53
5								5
37								37
0								0
33								33
